Sample ID	Text	Unit	Mineral #1	%	Chem. #	Mineral #2	%	Chem. #	Mineral #3	%	Chem. #	Mineral #4	%	Chem. #	Mineral #5	%	Chem. #	Mineral #6	%	Chem. #	Mineral #7	%	Chem. #	Mineral #8	%	Chem. #	Mineral #9	%	Chem. #	Mineral #10	%	Chem. #
PS-RXG-060          	P-89-60 		QTZ	93.50 	0	FSP	0.80 	0	BIO	0.60 	0	OLV	1.60 	0	AMP	0.40 	0	MAG	0.40 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
PS-RXG-061          	P-89-61 		QTZ	93.50 	0	FSP	1.60 	0	BIO	1.80 	0	OLV	0.10 	0	AMP	0.30 	0	MAG	0.30 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
PS-RXG-062          	P-89-62 		QTZ	95.90 	0	FSP	1.00 	0	BIO	0.20 	0	OLV	0.20 	0	AMP	0.60 	0	MAG	0.10 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
PS-RXG-064          	P-89-64 		QTZ	94.00 	0	FSP	0.10 	0	BIO	0.60 	0	OLV	1.40 	0	AMP	1.40 	0	MAG	0.80 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
PS-RXG-068          	P-89-68 		QTZ	94.40 	0	FSP	0.30 	0	BIO	0.00 	0	OLV	1.10 	0	AMP	1.90 	0	MAG	1.20 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
PS-RXG-071          	P-89-71 		QTZ	93.90 	0	FSP	0.40 	0	BIO	0.00 	0	OLV	0.60 	0	AMP	1.60 	0	MAG	1.80 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
PS-RXG-075          	P-89-75 		QTZ	92.70 	0	FSP	0.10 	0	BIO	0.80 	0	OLV	2.00 	0	AMP	1.30 	0	MAG	1.60 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
PS-RXG-076          	P-89-76 		QTZ	87.90 	0	FSP	0.20 	0	BIO	3.70 	0	OLV	3.40 	0	AMP	1.10 	0	MAG	1.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
PT-CMP-012          	Talc-1		TLC	100.00 	0	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
PT-RGB-020          	DF30B tro(ph2/5wks) 		   	100.00 	0	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
QZ-EAC-004          	QUA101	Wt	QTZ	100.00 	0	   	25.00 	0	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
RK-CMP-091          	Actinolite #1 		   	100.00 	0	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
RM-HYM-061	MAC02522	Vol	PLG	47.00 	628	PYX	47.00 	629	SIL	5.00 	0	OPQ	1.00 	0	FAY	1.00 	630		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
RM-HYM-062	EET87520	Vol	PLG	39.00 	0	PYX	58.00 	0	SIL	4.00 	0	OPQ	1.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
RM-HYM-063	ALHA81001	Vol	PYX	50.00 	0	PLG	50.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
RM-HYM-065	Chervony Kut	Vol	OPX	20.30 	0	PIG	14.00 	0	AUG	15.70 	0	FSP	44.10 	0	SIL	4.40 	0	ILM	0.80 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
SC-EAC-001          	Happy Canyon	Wt	ENS	100.00 	29	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
SC-EAC-002          	OLV003	Wt	OLV	100.00 	4	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
SC-EAC-003          	OLV:MET 75:25 		OLV	75.00 	4	MET	25.00 	17	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
SC-EAC-004          	OLV:MET 50:50 		OLV	50.00 	4	MET	50.00 	17	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
SC-EAC-005          	OLV:MET 25:75 		OLV	25.00 	4	MET	75.00 	17	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
SC-EAC-006          	MET101 Odessa 	Wt	MET	100.00 	17	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
SC-EAC-007          	OLV:PYX:MET 30:40:30		OLV	30.00 	4	OPX	40.00 	13	MET	30.00 	17	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
SC-EAC-008          	OLV:PYX 42.9:57.1 		OLV	42.90 	4	OPX	57.10 	13	   	30.00 	0	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
SC-EAC-009          	PYX117	Wt	OPX	100.00 	13	   	57.10 	0	   	30.00 	0	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
SC-EAC-010          	NIC101	Wt	   	100.00 	0	   	57.10 	0	   	30.00 	0	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
SC-EAC-015          	PYX:LCA 99.9:0.1	Wt	PYX	99.90 	30	CAR	0.10 	0	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
SC-EAC-016          	PYX:LCA 99.5:0.5	Wt	PYX	99.50 	30	CAR	0.50 	0	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
SC-EAC-017          	PYX:LCA98.0:2.0 	Wt	PYX	98.00 	30	CAR	2.00 	0	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
SC-EAC-018          	OLV:LCA 99.5:0.5	Wt	OLV	99.50 	4	CAR	0.50 	0	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
SC-EAC-019          	GLA101	Wt	   	99.50 	0	CAR	0.50 	0	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
SC-EAC-020          	MET:LCA 99.5:0.5	Wt	MET	99.50 	17	CAR	0.50 	0	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
SC-EAC-021          	OLV:LCA 99.9:0.1	Wt	OLV	99.90 	4	CAR	0.10 	0	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
SC-EAC-022          	OLV:LCA 99.5:0.5	Wt	OLV	99.50 	4	CAR	0.50 	0	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
SC-EAC-023          	OLV:LCA 98:2	Wt	OLV	98.00 	4	CAR	2.00 	0	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
SC-EAC-024          	LCA101	Wt	   	98.00 	0	CAR	2.00 	0	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
SC-EAC-025          	MAG101	Wt	MAG	100.00 	31	   	0.00 	0	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
SC-EAC-026          	MAG:OLV 10:90 		MAG	10.00 	31	OLV	90.00 	4	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
SC-EAC-027          	MAG:OLV 50:50 		MAG	50.00 	31	OLV	50.00 	4	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
SC-EAC-028          	MAG:OLV 10:90 		MAG	10.00 	31	OLV	90.00 	4	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
SC-EAC-029          	X:LCA:MET 49.5:1:49.		OPX	49.50 	13	CAR	1.00 	0	MET	49.50 	17	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
SC-EAC-031          	Standard lunar mix		PYX	50.00 	30	PLG	20.00 	0	GLS	25.00 	0	ILM	5.00 	0	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
SC-EAC-032          	Glass of L1 (-031)	Wt	GLS	100.00 	0	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
SC-EAC-033          	Glass-free L1 (-031)		PYX	66.70 	30	PLG	26.70 	32	ILM	6.70 	33	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
SC-EAC-034          	ILM101	Wt	ILM	100.00 	33	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
SC-EAC-035          	PYX036	Wt	PYX	100.00 	34	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
SC-EAC-036          	PYX032	Wt	PYX	100.00 	30	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
SC-EAC-037          	PLG108	Wt	PLG	100.00 	32	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
SC-EAC-038          	L1 with 0-45uM Plg		PYX	50.00 	30	PLG	20.00 	32	GLS	25.00 	0	ILM	5.00 	33	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
SC-EAC-039          	Glass-free L8 (-038)		PYX	66.70 	30	PLG	26.70 	32	ILM	6.70 	33	   	5.00 	33	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
SC-EAC-040          	High ilmenite mix 		PYX	42.10 	30	PLG	16.80 	32	GLS	21.10 	0	ILM	20.00 	33	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
SC-EAC-041          	Glass of L10 (-040) 	Wt	GLS	100.00 	0	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
SC-EAC-042          	Glass-free L10		PYX	53.30 	30	PLG	21.30 	32	ILM	25.30 	33	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
SC-EAC-043          	High olivine mix		PYX	25.00 	30	PLG	10.00 	32	OLV	50.00 	4	GLS	12.50 	0	ILM	2.50 	33	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
SC-EAC-044          	Glass of L13 (-043) 	Wt	GLS	100.00 	0	   	10.00 	32	OLV	50.00 	4	GLS	12.50 	0	ILM	2.50 	33	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
SC-EAC-045          	PYX:OLV:PLG:ILM 		PYX	28.60 	30	OLV	57.10 	4	PLG	11.40 	32	ILM	2.90 	33	   	2.50 	33	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
SC-EAC-046          	High pyroxene mix 		PYX	75.00 	30	PLG	10.00 	32	GLS	12.50 	0	ILM	2.50 	33	   	2.50 	33	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
SC-EAC-047          	Glass of L16 (-046) 	Wt	GLS	100.00 	0	   	10.00 	32	GLS	12.50 	0	ILM	2.50 	33	   	2.50 	33	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
SC-EAC-048          	PYX:PLG:ILM 	Wt	PYX	85.70 	30	PLG	11.40 	32	ILM	2.90 	33	   	2.50 	33	   	2.50 	33	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
SC-EAC-049          	High plagioclase mix		PYX	31.20 	30	PLG	50.00 	32	GLS	15.60 	0	ILM	3.10 	33	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
SC-EAC-050          	Glass of L19 (-049) 	Wt	GLS	100.00 	0	   	50.00 	32	GLS	15.60 	0	ILM	3.10 	33	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
SC-EAC-051          	Glass-free L19		PYX	37.00 	30	PLG	59.30 	32	ILM	3.70 	33	   	3.10 	33	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
SC-EAC-052          	L1 with PYX036		PYX	50.00 	34	PLG	20.00 	32	GLS	25.00 	0	ILM	5.00 	33	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
SC-EAC-053          	Glass of L22	Wt	GLS	100.00 	0	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
SC-EAC-054          	Glass-free L22		PYX	66.70 	34	PLG	26.70 	32	ILM	6.70 	33	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
SC-EAC-055          	Glass-free L28		PYX	71.40 	30	PLG	28.60 	32	   	6.70 	33	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
SC-EAC-056          	Hi-glass L1 (-031)		PYX	33.30 	30	PLG	13.30 	32	GLS	50.00 	0	ILM	3.30 	33	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
SC-EAC-057          	Highest-glass L1		PYX	16.70 	30	PLG	6.70 	32	GLS	75.00 	0	ILM	1.70 	33	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
SC-EAC-058          	Ilmen-free L1 (-031)		PYX	52.60 	30	PLG	21.10 	32	GLS	26.30 	0	   	1.70 	33	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
SC-EAC-059          	L56 w/ 0-45uM glass 		PYX	33.30 	30	PLG	13.30 	32	GLS	50.00 	0	ILM	3.30 	33	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
SC-EAC-060          	Slow-baked L26		PYX	33.30 	30	PLG	13.30 	32	GLS	50.00 	0	ILM	3.30 	33	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
SC-EAC-061          	Glass of L30 (-060) 	Wt	GLS	100.00 	0	   	13.30 	32	GLS	50.00 	0	ILM	3.30 	33	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
SC-EAC-062          	Glass of L28 (-058) 	Wt	GLS	100.00 	0	   	13.30 	32	GLS	50.00 	0	ILM	3.30 	33	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
SC-EAC-085          	MIX01 	Wt	OLV	98.00 	0	SIC	2.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
SC-EAC-086          	MIX02 		CG 	2.00 	0	OLV	98.00 	0	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
SC-EAC-087          	MIX03 	Wt	OLV	98.00 	0	CTE	2.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
SC-EAC-088          	MIX04 		OLV	75.00 	0	CEM	25.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
SC-EAC-089          	MIX05 		OLV	75.00 	0	WUS	25.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
SC-EAC-090          	MIX06 	Wt	OLV	98.00 	0	CD 	2.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
SC-EAC-091          	MIX07 	Wt	OLV	98.00 	0	CG 	2.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
SC-EAC-092          	MIX08 	Wt	OLV	98.00 	0	CEM	2.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
SC-EAC-093          	MIX09 	Wt	MET	90.00 	0	TRO	10.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
SC-EAC-094          	MIX10 	Wt	OLV	98.00 	0	BIT	2.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
SC-EAC-099          	OLV003	Wt	OLV	100.00 	0	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
SC-EAC-100          	MIX103	Wt	   	100.00 	0	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
SC-EAC-101          	MIX105	Wt	   	100.00 	0	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
SC-EAC-102          	MIX106	Wt	   	100.00 	0	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
SC-EAC-103          	MIX107	Wt	   	100.00 	0	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
SC-EAC-104          	OILS100 	Wt	   	100.00 	0	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
SD-GXB-009          	133		QTZ	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0
SD-GXB-010          	G36 		CAL	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0
SD-GXB-011          	G35 		QTZ	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0
SD-GXB-012          	1820		QTZ	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0
SD-GXB-013          	1611		QTZ	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0
SD-GXB-014          	1314		QTZ	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0
SD-GXB-015          	1904		QTZ	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0
SM-CMP-001          	STD A-1 		QTZ	98.00 	0	HEM	2.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0
SM-CMP-004          	STD A-1 MRX 		QTZ	98.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0
SM-CMP-005          	STD A-2 MRX 		QTZ	98.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0
SM-CMP-011          	Chlorite		CHL	100.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0
SM-CMP-012          	STN 10		GYP	100.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0
SM-CMP-013          	 Serpentine 		SER	100.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0
SM-CMP-015          	STD A-2 		QTZ	98.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0
SM-CMP-016          	STD A-2 		QTZ	98.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0
SM-CMP-017          	STN 8-A 		SER	95.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0
SM-CMP-018          	STN 8-A 		SER	95.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0
SM-CMP-019          	STN 8-A 		SER	95.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0
SM-CMP-021          	STD A-2 		QTZ	98.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0
SM-CMP-022          	STD A-2 		QTZ	98.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0
SM-CMP-040          	Gypsum		GYP	100.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0
SM-CMP-058          	Asbestos		CYS	100.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0
SM-CMP-065          			SER	95.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0
SM-CMP-067          	Garnet Sep		GAR	100.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0
SM-CMP-068          	Olivine Sep 		OLV	100.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0
SM-CMP-069          	Pyroxexe w/cr 		OPX	100.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0
SM-CMP-071          	Chromium Diops		DIO	100.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0
SM-CMP-072          	Pyroxene sep		OPX	100.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0
SM-CMP-074          	Garnet (75) 		GAR	100.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0
SM-CMP-076          			SER	90.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0
SM-CMP-077          			SER	90.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0
SM-CMP-078          			CPX	70.00 	0	PLG	30.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0
SM-CMP-080          			SER	100.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0
SM-CMP-081          	Olivine 		OLV	90.00 	0	ATH	10.00 	0	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
SM-CMP-082          	Anthophyllite 		ATH	98.00 	0	OLV	2.00 	0	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
SS-EAC-008-E        	KY-2AE	Wt	QTZ	80.40 	0	FSP	7.40 	0	KAO	11.60 	0	ILL	0.60 	0	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
SS-EAC-009-E        	TX-1E 	Wt	QTZ	81.60 	0	FSP	8.30 	0	KAO	9.90 	0	CLY	0.20 	0	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
SS-EAC-015-E        	OK-1E 	Wt	QTZ	94.90 	0	FSP	1.50 	0	KAO	1.20 	0	ILL	1.50 	0	CLY	0.90 	0	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
SS-EAC-018-E        	UT-2E 	Wt	QTZ	48.30 	0	FSP	32.70 	0	CAL	3.00 	0	DOL	15.50 	0	ILL	0.50 	0	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
SS-EAC-028-E        	VE-11E	Wt	QTZ	83.40 	0	FSP	5.90 	0	CAL	8.90 	0	DOL	1.80 	0	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
SS-EAC-029-E        	VE-12E	Wt	QTZ	83.40 	0	FSP	5.90 	0	CAL	8.90 	0	DOL	1.80 	0	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
SS-EAC-030-E        	WY-1E 	Wt	QTZ	83.40 	0	FSP	5.90 	0	CAL	8.90 	0	DOL	1.80 	0	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
