SpectrumID	SampleID	Date	ReleaseDate	SpecCode	Start	Stop	Resolution	SourceAngle	DetectAngle	AzimuthAngle	PhaseAngle	Temperature	Atmosphere	PhotoFile	Spinning	Aperture	Scrambler	Depolarizer	User	NASA_PI_Sponsor	ResearchType	Reference			
C1MB04	MB-CMP-004	13-Jun-89	31-Dec-00	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
C1MB05	MB-CMP-005	13-Jun-89	31-Dec-00	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
C2MB05	MB-CMP-005	12-Jul-89	31-Dec-00	BD-VNIR	300	3500	5.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
C1MB06	MB-CMP-006	13-Jun-89	31-Dec-00	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
CAMB06	MB-CMP-006-P1	12-Dec-89	31-Dec-00	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
CBMB06	MB-CMP-006-P2	12-Dec-89	31-Dec-00	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
CCMB06	MB-CMP-006-P3	12-Dec-89	31-Dec-00	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
CDMB06	MB-CMP-006-P4	12-Dec-89	31-Dec-00	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
CEMB06	MB-CMP-006-P5	12-Dec-89	31-Dec-00	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
CFMB06	MB-CMP-006-P6	12-Dec-89	31-Dec-00	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
CDMB07	MB-CMP-007-D	30-Aug-90	31-Dec-00	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
NDMB07	MB-CMP-007-D	14-Mar-91	31-Dec-00	BC-FTIR1	750	25920	11.0	NA	NA	NA	NA	Room	Dry air		No		Out	Out	CMP						
CLMB07	MB-CMP-007-L	30-Aug-90	31-Dec-00	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
NLMB07	MB-CMP-007-L	14-Mar-91	31-Dec-00	BC-FTIR1	750	25920	11.0	NA	NA	NA	NA	Room	Dry air		No		Out	Out	CMP						
C1MB08	MB-CMP-008	30-Aug-90	31-Dec-00	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
C1MB09	MB-CMP-009	30-Aug-90	31-Dec-00	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
CDMB10	MB-CMP-010-D	31-Aug-90	31-Dec-00	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
CLMB10	MB-CMP-010-L	31-Aug-90	31-Dec-00	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
C1MB11	MB-CMP-011	21-Sep-90	31-Dec-00	BD-VNIR	350	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
C2MB11	MB-CMP-011	21-Sep-90	31-Dec-00	BD-VNIR	350	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
CDMB11	MB-CMP-011-D	31-Aug-90	31-Dec-00	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
CLMB11	MB-CMP-011-L	31-Aug-90	31-Dec-00	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
C1MB12	MB-CMP-012	21-Sep-90	31-Dec-00	BD-VNIR	350	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
C2MB12	MB-CMP-012	21-Sep-90	31-Dec-00	BD-VNIR	350	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
CDMB12	MB-CMP-012-D	6-Sep-90	31-Dec-00	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
NDMB12	MB-CMP-012-D	14-Mar-91	31-Dec-00	BC-FTIR1	750	25920	11.0	NA	NA	NA	NA	Room	Dry air		No		Out	Out	CMP						
CLMB12	MB-CMP-012-L	6-Sep-90	31-Dec-00	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
NLMB12	MB-CMP-012-L	14-Mar-91	31-Dec-00	BC-FTIR1	750	25920	11.0	NA	NA	NA	NA	Room	Dry air		No		Out	Out	CMP						
C1MB13	MB-CMP-013	6-Sep-90	31-Dec-00	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
C1MB14	MB-CMP-014	6-Sep-90	31-Dec-00	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
CDMB15	MB-CMP-015-D	14-Nov-90	31-Dec-00	BD-VNIR	300	2700	5.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
CLMB15	MB-CMP-015-L	14-Nov-90	31-Dec-00	BD-VNIR	300	2700	5.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
C1MB16	MB-CMP-016	14-Nov-90	31-Dec-00	BD-VNIR	300	2700	5.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
C1MB17	MB-CMP-017	15-Apr-91	31-Dec-00	BD-VNIR	300	2700	5.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
C1MB18	MB-CMP-018	16-Apr-91	31-Dec-00	BD-VNIR	300	2700	5.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
C1MB18A	MB-CMP-018-A	2-May-91	31-Dec-00	BD-VNIR	300	3500	5.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
C2MB18A	MB-CMP-018-A	11-Feb-93	31-Dec-00	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
BIR1MB018B	MB-CMP-018-B	23-Apr-13	23-Apr-16	BCF-FTIR2	800	28649	4.0	NA	NA	NA	NA	Room	Dry air		No	150.0	Out	Out	TXH	TXH	NASA-F				
C1MB18B	MB-CMP-018-B	11-Feb-93	31-Dec-00	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
NCMB18B	MB-CMP-018-B	11-Apr-95	31-Dec-00	BD-VNIR+BC-FTIR1	300	25920	9.0	NA	NA	NA	NA	Room	Ambient+Dry		No		Out	Out	CMP						
BIR1MB018C	MB-CMP-018-C	23-Apr-13	23-Apr-16	BCF-FTIR2	800	28649	4.0	NA	NA	NA	NA	Room	Dry air		No	150.0	Out	Out	TXH	TXH	NASA-F				
C1MB18C	MB-CMP-018-C	11-Feb-93	31-Dec-00	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
CAMB19	MB-CMP-019	17-Apr-91	31-Dec-00	BD-VNIR	300	2700	5.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
CBMB19	MB-CMP-019	16-Apr-91	31-Dec-00	BD-VNIR	300	2700	5.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
CCMB19	MB-CMP-019	18-Jun-91	31-Dec-00	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
C1MB19A	MB-CMP-019-A	5-Nov-92	31-Dec-00	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient		Yes				DTB	CMP	Cosmochemistry				
BIR1MB019B	MB-CMP-019-B	23-Apr-13	23-Apr-16	BCF-FTIR2	800	28649	4.0	NA	NA	NA	NA	Room	Dry air		No	150.0	Out	Out	TXH	TXH	NASA-F				
C1MB19B	MB-CMP-019-B	5-Nov-92	5-Nov-97	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient		Yes		In 	Out	TXH	CMP	 				
N1MB19B	MB-CMP-019-B	19-Jun-91	31-Dec-00	BC-FTIR1	1600	25920	8.0	NA	NA	NA	NA	Room	Dry air		No		Out	Out	CMP						
NCMB19B	MB-CMP-019-B	11-Apr-95	31-Dec-00	BD-VNIR+BC-FTIR1	300	25920	9.0	NA	NA	NA	NA	Room	Ambient+Dry		No		Out	Out	CMP						
BIR1MB019C	MB-CMP-019-C	23-Apr-13	23-Apr-16	BCF-FTIR2	800	28649	4.0	NA	NA	NA	NA	Room	Dry air		No	150.0	Out	Out	TXH	TXH	NASA-F				
C1MB19C	MB-CMP-019-C	5-Nov-92	5-Nov-97	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient		Yes		In 	Out	TXH	CMP	 				
CAMB20	MB-CMP-020	16-Apr-91	31-Dec-00	BD-VNIR	300	2700	5.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
CBMB20	MB-CMP-020	16-Apr-91	31-Dec-00	BD-VNIR	300	2700	5.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
C1MB20A	MB-CMP-020-A	2-May-91	31-Dec-00	BD-VNIR	300	3500	5.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
C2MB20A	MB-CMP-020-A	11-Feb-93	31-Dec-00	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
NCMB20A	MB-CMP-020-A	11-Apr-95	31-Dec-00	BD-VNIR+BC-FTIR1	300	25920	9.0	NA	NA	NA	NA	Room	Ambient+Dry		No		Out	Out	CMP						
C1MB20B	MB-CMP-020-B	11-Feb-93	31-Dec-00	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
NCMB20B	MB-CMP-020-B	11-Apr-95	31-Dec-00	BD-VNIR+BC-FTIR1	300	25920	9.0	NA	NA	NA	NA	Room	Ambient+Dry		No		Out	Out	CMP						
C1MB20C	MB-CMP-020-C	11-Feb-93	31-Dec-00	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
C1MB26	MB-CMP-026	9-Oct-91	31-Dec-00	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
C2MB26	MB-CMP-026	9-Oct-91	31-Dec-00	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
C3MB26	MB-CMP-026	9-Oct-91	31-Dec-00	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
C4MB26	MB-CMP-026	11-Oct-91	31-Dec-00	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
CAMB26	MB-CMP-026	9-Oct-91	31-Dec-00	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
CBMB26	MB-CMP-026	10-Oct-91	31-Dec-00	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
CCMB26	MB-CMP-026	11-Oct-91	31-Dec-00	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
CDMB26	MB-CMP-026	11-Oct-91	31-Dec-00	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
CEMB26	MB-CMP-026	11-Oct-91	31-Dec-00	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
S1MB26	MB-CMP-026	9-Oct-91	31-Dec-00	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
S2MB26	MB-CMP-026	9-Oct-91	31-Dec-00	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
CAMB28	MB-CMP-028-A	8-Apr-93	31-Dec-00	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
SAMB28	MB-CMP-028-A	8-Apr-93	31-Dec-00	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
CBMB28	MB-CMP-028-B	8-Apr-93	31-Dec-00	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
SBMB28	MB-CMP-028-B	8-Apr-93	31-Dec-00	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
CCMB28	MB-CMP-028-C	9-Apr-93	31-Dec-00	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
CDMB28	MB-CMP-028-D	9-Apr-93	31-Dec-00	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
CEMB28	MB-CMP-028-E	12-Apr-93	31-Dec-00	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
CHMB28	MB-CMP-028-H	12-Apr-93	31-Dec-00	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
C1MB29	MB-CMP-029	18-May-93	31-Dec-00	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
C2MB29	MB-CMP-029	21-May-93	31-Dec-00	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
CQMB29	MB-CMP-029	6-Oct-93	31-Dec-00	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
CBMB29	MB-CMP-029-B	3-Jun-93	31-Dec-00	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
C4MB29	MB-CMP-029-B2	4-Jun-93	31-Dec-00	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
C5MB29	MB-CMP-029-B3	8-Jun-93	31-Dec-00	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
C6MB29	MB-CMP-029-B4	8-Jun-93	31-Dec-00	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
C9MB29	MB-CMP-029-B5	14-Jun-93	31-Dec-00	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
CMMB29	MB-CMP-029-M1	22-Jun-93	31-Dec-00	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
LAMB29	MB-CMP-029-M1	6-Mar-96	31-Dec-00	BD-VNIR+BC-FTIR1	300	25920	9.0	NA	NA	NA	NA	Room	Ambient+Dry		No		Out	Out	CMP						
CNMB29	MB-CMP-029-M2	16-Jul-93	31-Dec-00	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
COMB29	MB-CMP-029-M2	16-Jul-93	31-Dec-00	BD-VNIR	300	2605	5.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
CPMB29	MB-CMP-029-M3	5-Oct-93	31-Dec-00	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
C3MB29	MB-CMP-029-P1	4-Jun-93	31-Dec-00	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
C7MB29	MB-CMP-029-P2	9-Jun-93	31-Dec-00	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
C8MB29	MB-CMP-029-P3	9-Jun-93	31-Dec-00	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
CDMB29	MB-CMP-029-P4	11-Aug-93	31-Dec-00	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
CEMB29	MB-CMP-029-P5	11-Aug-93	31-Dec-00	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
CCMB29	MB-CMP-029-W	11-Aug-93	31-Dec-00	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
CDMB21	MB-DTB-021-D	29-May-91	31-Dec-00	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						DTB						
CLMB21	MB-DTB-021-L	29-May-91	31-Dec-00	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						DTB						
C1MB22	MB-DTB-022	29-May-91	31-Dec-00	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						DTB						
C1MB23	MB-DTB-023	30-May-91	31-Dec-00	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						DTB						
C1MB24	MB-DTB-024	30-May-91	31-Dec-00	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						DTB						
C1MB25	MB-DTB-025	30-May-91	31-Dec-00	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						DTB						
C1MB30	MB-DTB-030	3-Oct-91	31-Dec-00	BD-VNIR	300	2700	5.0	30.0	0.0	0.0	30.0	Room	Ambient						DTB						
CEMB30	MB-DTB-030-E	3-Jun-92	31-Dec-00	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						DTB						
CAMB35	MB-DTB-035-A	28-Jan-93	31-Dec-00	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						DTB						
CBMB35	MB-DTB-035-B	28-Jan-93	31-Dec-00	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						DTB						
C1MB48	MB-DTB-048	28-May-93	31-Dec-00	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						DTB						
CCMB49	MB-LAM-049-C	20-Dec-94	31-Dec-00	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						LAM						
CPMB49	MB-LAM-049-P	20-Dec-94	31-Dec-00	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						LAM						
C1MB27	MB-TXH-027	7-Nov-91	31-Dec-00	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						TXH						
C2MB27	MB-TXH-027	27-Nov-91	31-Dec-00	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						TXH						
C3MB27	MB-TXH-027	27-Nov-91	31-Dec-00	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						TXH						
S1MB27	MB-TXH-027	7-Nov-91	31-Dec-00	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						TXH						
S2MB27	MB-TXH-027	27-Nov-91	31-Dec-00	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						TXH						
S3MB27	MB-TXH-027	27-Nov-91	31-Dec-00	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						TXH						
C1MB31	MB-TXH-031	31-Jan-92	31-Dec-00	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						TXH						
C2MB31	MB-TXH-031	31-Jan-92	31-Dec-00	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						TXH						
C3MB31	MB-TXH-031	31-Jan-92	31-Dec-00	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						TXH						
C4MB31	MB-TXH-031	31-Jan-92	31-Dec-00	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						TXH						
C5MB31	MB-TXH-031	31-Jan-92	31-Dec-00	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						TXH						
C6MB31	MB-TXH-031	31-Jan-92	31-Dec-00	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						TXH						
CAMB31	MB-TXH-031	31-Jan-92	31-Dec-00	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						TXH						
C1MB32	MB-TXH-032	30-Jan-92	31-Dec-00	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						TXH						
C2MB32	MB-TXH-032	30-Jan-92	31-Dec-00	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						TXH						
C3MB32	MB-TXH-032	30-Jan-92	31-Dec-00	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						TXH						
C4MB32	MB-TXH-032	30-Jan-92	31-Dec-00	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						TXH						
C5MB32	MB-TXH-032	30-Jan-92	31-Dec-00	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						TXH						
C6MB32	MB-TXH-032	30-Jan-92	31-Dec-00	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						TXH						
CAMB32	MB-TXH-032	30-Jan-92	31-Dec-00	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						TXH						
C1MB33	MB-TXH-033	11-Feb-92	31-Dec-00	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						TXH						
C2MB33	MB-TXH-033	11-Feb-92	31-Dec-00	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						TXH						
C3MB33	MB-TXH-033	11-Feb-92	31-Dec-00	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						TXH						
C4MB33	MB-TXH-033	12-Feb-92	31-Dec-00	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						TXH						
C5MB33	MB-TXH-033	12-Feb-92	31-Dec-00	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						TXH						
C1MB34	MB-TXH-034	27-Jun-91	31-Dec-00	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
C2MB34	MB-TXH-034	14-Feb-92	31-Dec-00	BD-VNIR	300	2600	5.0	15.0	-15.0	0.0	30.0	Room	Ambient						TXH						
CAMB34	MB-TXH-034	12-Feb-92	31-Dec-00	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						TXH						
CBMB34	MB-TXH-034	13-Feb-92	31-Dec-00	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						TXH						
CCMB34	MB-TXH-034	13-Feb-92	31-Dec-00	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						TXH						
CMMB34	MB-TXH-034-A	7-Apr-92	31-Dec-00	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						TXH						
CNMB34	MB-TXH-034-A	8-Apr-92	31-Dec-00	BD-VNIR	300	2600	5.0	15.0	-15.0	0.0	30.0	Room	Ambient						TXH						
C1MB36	MB-TXH-036	1-Apr-92	31-Dec-00	BD-VNIR	300	2700	5.0	30.0	0.0	0.0	30.0	Room	Ambient						TXH						
C2MB36	MB-TXH-036	1-Apr-92	31-Dec-00	BD-VNIR	300	2700	5.0	30.0	0.0	0.0	30.0	Room	Ambient						TXH						
C1MB37	MB-TXH-037	31-Mar-92	31-Dec-00	BD-VNIR	300	2700	5.0	30.0	0.0	0.0	30.0	Room	Ambient						TXH						
C1MB38	MB-TXH-038	31-Mar-92	31-Dec-00	BD-VNIR	300	2700	5.0	30.0	0.0	0.0	30.0	Room	Ambient						TXH						
C1MB39	MB-TXH-039	6-Apr-92	31-Dec-00	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						TXH						
C2MB39	MB-TXH-039	6-Apr-92	31-Dec-00	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						TXH						
C3MB39	MB-TXH-039	6-Apr-92	31-Dec-00	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						TXH						
C4MB39	MB-TXH-039	10-Apr-92	31-Dec-00	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						CMP						
CAMB39	MB-TXH-039	6-Apr-92	31-Dec-00	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						TXH						
R4MB39	MB-TXH-039	10-Apr-92	31-Dec-00	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						TXH						
C1MB40	MB-TXH-040	3-Apr-92	31-Dec-00	BD-VNIR	300	2700	5.0	30.0	0.0	0.0	30.0	Room	Ambient						TXH						
C2MB40	MB-TXH-040	3-Apr-92	31-Dec-00	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						TXH						
C3MB40	MB-TXH-040	3-Apr-92	31-Dec-00	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						TXH						
CAMB40	MB-TXH-040	6-Apr-92	31-Dec-00	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						TXH						
C1MB41	MB-TXH-041	20-May-92	31-Dec-00	BD-VNIR	310	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						TXH						
C2MB41	MB-TXH-041	20-May-92	31-Dec-00	BD-VNIR	310	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						TXH						
C3MB41	MB-TXH-041	21-May-92	31-Dec-00	BD-VNIR	310	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						TXH						
C4MB41	MB-TXH-041	20-May-92	31-Dec-00	BD-VNIR	310	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						TXH						
C5MB41	MB-TXH-041	20-May-92	31-Dec-00	BD-VNIR	310	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						TXH						
C6MB41	MB-TXH-041	29-Sep-92	31-Dec-00	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						TXH						
C7MB41	MB-TXH-041	29-Sep-92	31-Dec-00	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						TXH						
C8MB41	MB-TXH-041	29-Sep-92	31-Dec-00	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						TXH						
N1MB41	MB-TXH-041	29-May-92	31-Dec-00	BC-FTIR1	1500	25920	7.0	NA	NA	NA	NA	Room	Dry air		No		Out	Out	TXH						
N2MB41	MB-TXH-041	29-May-92	31-Dec-00	BC-FTIR1	1500	25920	7.0	NA	NA	NA	NA	Room	Dry air		No		Out	Out	TXH						
N3MB41	MB-TXH-041	29-May-92	31-Dec-00	BC-FTIR1	1500	25920	7.0	NA	NA	NA	NA	Room	Dry air		No		Out	Out	TXH						
N4MB41	MB-TXH-041	29-May-92	31-Dec-00	BC-FTIR1	1500	25920	7.0	NA	NA	NA	NA	Room	Dry air		No		Out	Out	TXH						
N5MB41	MB-TXH-041	29-May-92	31-Dec-00	BC-FTIR1	1500	25920	7.0	NA	NA	NA	NA	Room	Dry air		No		Out	Out	TXH						
C1MB42	MB-TXH-042	29-Jun-92	31-Dec-00	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						TXH						
C2MB42	MB-TXH-042	29-Jun-92	31-Dec-00	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						TXH						
CAMB42	MB-TXH-042	29-Jun-92	31-Dec-00	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						TXH						
C1MB43	MB-TXH-043	31-Jul-92	31-Dec-00	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient						TXH						
